51990.6,0x381,8,EF FF FF CD 03 00 CF 0C
51994.9,0x2C1,8,02 19 06 00 00 D0 92 09
52000.6,0x2F1,8,04 10 36 81 2F 00 01 00
52009.6,0x201,8,02 00 00 00 00 00 00 00
52014.8,0x2C1,8,B3 1A 98 00 00 00 00 00
52028.6,0x381,8,10 00 00 00 00 00 00 00
52034.8,0x201,8,03 00 00 00 00 00 00 00
52035.1,0x2C1,8,04 00 00 00 00 00 00 00
52054.8,0x2C1,8,58 44 FE 00 50 8E 02 00
52057.2,0x281,6,1D 00 FF 1F 00 01
52059.8,0x201,8,00 32 4F 19 00 E4 FF 00
52060.2,0x224,8,04 08 00 E0 E3 00 10 08
52060.4,0x2B4,6,3B 05 0D 0F FA 00
52063.1,0x29D,4,00 00 00 20
52066.7,0x381,8,11 00 00 00 00 00 00 00
52074.9,0x2C1,8,21 2B 0D 0A 02 00 00 00
52084.6,0x201,8,59 38 98 00 01 00 00 00
52095.0,0x2C1,8,02 19 06 00 00 D0 92 09
52100.6,0x2F1,8,05 90 35 01 2F 00 01 00
52104.8,0x381,8,B2 00 00 00 00 00 A8 00
52109.6,0x201,8,02 00 00 00 00 00 00 00
52114.6,0x2C1,8,B3 1A 98 00 00 00 00 00
52134.9,0x201,8,03 00 00 00 00 00 00 00
52135.4,0x2C1,8,04 00 00 00 00 00 00 00
52142.7,0x381,8,13 00 00 00 00 04 FC FF
52154.9,0x2C1,8,58 44 FE 00 50 8E 02 00
52157.2,0x281,6,1D 00 FF 1F 00 01
52159.7,0x201,8,00 33 50 1A 00 E4 FF 00
52160.2,0x224,8,04 08 00 A0 E3 00 10 08
52160.6,0x2B4,6,3B 05 0D 0F FE 00
52162.9,0x29D,4,00 00 00 20
52168.7,0x333,5,84 0C 2F 07 00
52174.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
52180.9,0x381,8,14 00 00 00 00 00 00 00
52184.6,0x201,8,59 38 98 00 01 00 00 00
52194.9,0x2C1,8,02 19 06 00 00 D0 92 09
52200.9,0x2F1,8,06 10 33 01 08 00 01 00
52209.7,0x201,8,02 00 00 00 00 00 00 00
52214.6,0x2C1,8,B3 1A 98 00 00 00 00 00
52219.2,0x381,8,15 40 58 32 50 00 1A 01
52234.7,0x321,8,37 DA A8 90 01 8A E0 D8
52234.9,0x201,8,03 00 00 00 00 00 00 00
52235.4,0x2C1,8,04 00 00 00 00 00 00 00
52254.7,0x2C1,8,58 44 FE 00 50 8E 02 00
52257.3,0x281,6,1D 00 FF 1F 00 01
52258.1,0x381,8,16 10 00 00 00 7F 00 00
52259.7,0x201,8,00 33 4F 1A 00 E4 FF 00
52260.2,0x224,8,04 08 00 A0 E3 00 10 08
52260.4,0x2B4,6,37 05 0E 0F FA 00
52263.1,0x29D,4,00 00 00 20
52274.8,0x2C1,8,21 2B 0D 0A 02 00 00 00
52284.7,0x201,8,59 38 98 00 01 00 00 00
52294.8,0x2C1,8,02 19 06 00 00 D0 92 09
52295.0,0x381,8,17 00 00 00 00 00 00 00
52300.7,0x2F1,8,07 00 00 00 00 00 00 00
52309.8,0x201,8,02 00 00 00 00 00 00 00
52314.9,0x2C1,8,B3 1A 98 00 00 00 00 00
52332.8,0x381,8,18 00 00 00 00 00 00 00
52335.0,0x201,8,03 00 00 00 00 00 00 00
52335.4,0x2C1,8,04 00 00 00 00 00 00 00
52354.7,0x2C1,8,58 44 FE 00 50 8E 02 00
52357.4,0x281,6,1D 00 FF 1F 00 01
52359.7,0x201,8,00 32 50 1A 00 E4 FF 00
52360.1,0x224,8,04 08 00 A0 E3 00 10 08
52360.4,0x2B4,6,3B 05 0D 0F FC 00
52363.3,0x29D,4,00 00 00 20
52370.9,0x381,8,19 00 00 00 00 00 00 00
52374.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
52384.7,0x201,8,59 38 98 00 01 00 00 00
52394.9,0x2C1,8,02 19 06 00 00 D0 92 09
52400.6,0x2F1,8,08 01 00 00 00 98 03 00
52408.7,0x381,8,80 89 07 40 DE 00 A8 15
52409.6,0x201,8,02 00 00 00 00 00 00 00
52414.7,0x2C1,8,B3 1A 98 00 00 00 00 00
52434.7,0x2C1,8,04 00 00 00 00 00 00 00
52434.9,0x201,8,03 00 00 00 00 00 00 00
52447.2,0x381,8,81 5D 00 0E 95 94 94 40
52454.7,0x2C1,8,58 44 FE 00 50 8E 02 00
52457.2,0x281,6,1C 00 FF 1F 00 01
52459.7,0x201,8,00 33 50 1A 00 E4 FF 00
52460.2,0x224,8,04 08 00 E0 E3 00 10 08
52460.4,0x2B4,6,39 05 0D 0F F9 00
52463.7,0x29D,4,00 00 00 20
52474.9,0x2C1,8,21 2B 0D 0A 02 00 00 00
52484.7,0x201,8,59 38 98 00 01 00 00 00
52484.9,0x381,8,22 A0 F8 77 41 20 00 00
52494.8,0x2C1,8,02 19 06 00 00 D0 92 09
52500.7,0x2F1,8,09 01 00 00 00 D8 02 00
52509.7,0x201,8,02 00 00 00 00 00 00 00
52514.7,0x2C1,8,B3 1A 98 00 00 00 00 00
52523.1,0x381,8,A3 30 3E 00 4C 29 04 00
52534.9,0x201,8,03 00 00 00 00 00 00 00
52535.3,0x2C1,8,04 00 00 00 00 00 00 00
52554.9,0x2C1,8,58 48 FE 00 50 8E 02 00
52557.2,0x281,6,1A 00 FF 1F 00 01
52559.7,0x201,8,00 34 50 1A 00 E4 FF 00
52560.1,0x224,8,04 08 00 A0 E3 00 10 08
